year,county,rating_area,insurer,plan,metal_tier,enrollment_est
2017,INYO,13,Kaiser Permanente,HMO,Platinum,0.0
2017,INYO,13,Kaiser Permanente,HMO,Silver,0.0
2017,INYO,13,Molina Healthcare,HMO,Bronze,0.0
2017,INYO,13,Molina Healthcare,HMO,Gold,0.0
2017,INYO,13,Molina Healthcare,HMO,Minimum Coverage,0.0
2017,INYO,13,Molina Healthcare,HMO,Platinum,0.0
2017,INYO,13,Molina Healthcare,HMO,Silver,0.0
2017,KERN,14,Anthem Blue Cross of California,PPO,Bronze,2448.425111466469
2017,KERN,14,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2017,KERN,14,Anthem Blue Cross of California,PPO,Gold,88.7382816746624
2017,KERN,14,Anthem Blue Cross of California,PPO,Minimum Coverage,39.966593744197
2017,KERN,14,Anthem Blue Cross of California,PPO,Platinum,78.14360025001771
2017,KERN,14,Anthem Blue Cross of California,PPO,Silver,2134.724619162394
2017,KERN,14,Blue Shield of California,HMO,Gold,9.851990163155195
2017,KERN,14,Blue Shield of California,HMO,Platinum,0.0
2017,KERN,14,Blue Shield of California,HMO,Silver,19.934876303958962
2017,KERN,14,Blue Shield of California,PPO,Bronze,399.42587586772953
2017,KERN,14,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,KERN,14,Blue Shield of California,PPO,Gold,354.6716458735872
2017,KERN,14,Blue Shield of California,PPO,Minimum Coverage,7.986979979612777
2017,KERN,14,Blue Shield of California,PPO,Platinum,97.60203964441821
2017,KERN,14,Blue Shield of California,PPO,Silver,5960.52801488373
2017,KERN,14,Health Net,HMO,Bronze,39.96904930699143
2017,KERN,14,Health Net,HMO,Gold,59.15110227864312
2017,KERN,14,Health Net,HMO,Minimum Coverage,7.992271305047114
2017,KERN,14,Health Net,HMO,Platinum,29.300010119794
2017,KERN,14,Health Net,HMO,Silver,2463.5882551564405
2017,KERN,14,Health Net,HSP,Bronze,0.0
2017,KERN,14,Health Net,HSP,Minimum Coverage,0.0
2017,KERN,14,Kaiser Permanente,HMO,Bronze,892.17996335881
2017,KERN,14,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,KERN,14,Kaiser Permanente,HMO,Gold,217.58698000995201
2017,KERN,14,Kaiser Permanente,HMO,Minimum Coverage,24.054154971143102
2017,KERN,14,Kaiser Permanente,HMO,Platinum,244.9543499857701
2017,KERN,14,Kaiser Permanente,HMO,Silver,1971.2242344934757
2017,KINGS,11,Anthem Blue Cross of California,HMO,Gold,0.9504480753769472
2017,KINGS,11,Anthem Blue Cross of California,HMO,Platinum,0.7738053217377235
2017,KINGS,11,Anthem Blue Cross of California,HMO,Silver,9.134551330141987
2017,KINGS,11,Anthem Blue Cross of California,PPO,Bronze,366.13906846545143
2017,KINGS,11,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2017,KINGS,11,Anthem Blue Cross of California,PPO,Gold,19.959409582915896
2017,KINGS,11,Anthem Blue Cross of California,PPO,Minimum Coverage,7.238121180112614
2017,KINGS,11,Anthem Blue Cross of California,PPO,Platinum,7.738053217377238
2017,KINGS,11,Anthem Blue Cross of California,PPO,Silver,328.0826352742662
2017,KINGS,11,Blue Shield of California,PPO,Bronze,124.26416716896097
2017,KINGS,11,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,KINGS,11,Blue Shield of California,PPO,Gold,56.216716591089885
2017,KINGS,11,Blue Shield of California,PPO,Minimum Coverage,1.1325858483605253
2017,KINGS,11,Blue Shield of California,PPO,Platinum,11.987046439651452
2017,KINGS,11,Blue Shield of California,PPO,Silver,1256.3810482951183
2017,KINGS,11,Health Net,HMO,Bronze,3.8454116000651535
2017,KINGS,11,Health Net,HMO,Gold,1.801782488191222
2017,KINGS,11,Health Net,HMO,Platinum,1.466917461454435
2017,KINGS,11,Health Net,HMO,Silver,2.88609043995841
2017,KINGS,11,Health Net,HSP,Bronze,0.0
2017,KINGS,11,Health Net,HSP,Gold,0.0
2017,KINGS,11,Health Net,HSP,Minimum Coverage,0.0
2017,KINGS,11,Health Net,HSP,Platinum,0.0
2017,KINGS,11,Health Net,HSP,Silver,0.0
2017,KINGS,11,Kaiser Permanente,HMO,Bronze,65.75135276552257
2017,KINGS,11,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,KINGS,11,Kaiser Permanente,HMO,Gold,11.071643262426058
2017,KINGS,11,Kaiser Permanente,HMO,Minimum Coverage,1.629292971526861
2017,KINGS,11,Kaiser Permanente,HMO,Platinum,8.034177559779154
2017,KINGS,11,Kaiser Permanente,HMO,Silver,103.51567466051499
2017,LAKE,1,Anthem Blue Cross of California,EPO,Bronze,497.89832834594176
2017,LAKE,1,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,LAKE,1,Anthem Blue Cross of California,EPO,Gold,46.19071444070032
2017,LAKE,1,Anthem Blue Cross of California,EPO,Minimum Coverage,9.333850049969097
2017,LAKE,1,Anthem Blue Cross of California,EPO,Platinum,12.226170419669856
2017,LAKE,1,Anthem Blue Cross of California,EPO,Silver,891.1266369795625
2017,LAKE,1,Blue Shield of California,HMO,Gold,0.0
2017,LAKE,1,Blue Shield of California,HMO,Platinum,0.0
2017,LAKE,1,Blue Shield of California,HMO,Silver,0.5824596509035653
2017,LAKE,1,Blue Shield of California,PPO,Bronze,122.10167165405815
2017,LAKE,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,LAKE,1,Blue Shield of California,PPO,Gold,33.80928555929969
2017,LAKE,1,Blue Shield of California,PPO,Minimum Coverage,0.6661499500309028
2017,LAKE,1,Blue Shield of California,PPO,Platinum,7.7738295803301405
2017,LAKE,1,Blue Shield of California,PPO,Silver,528.2909033695339
2017,LAKE,1,Health Net,HMO,Bronze,0.0
2017,LAKE,1,Health Net,HMO,Platinum,0.0
2017,LAKE,1,Health Net,HMO,Silver,0.0
2017,LAKE,1,Health Net,HSP,Bronze,0.0
2017,LAKE,1,Health Net,HSP,Gold,0.0
2017,LAKE,1,Health Net,HSP,Minimum Coverage,0.0
2017,LAKE,1,Health Net,HSP,Platinum,0.0
2017,LAKE,1,Health Net,HSP,Silver,0.0
2017,LAKE,1,Kaiser Permanente,HMO,Bronze,0.0
2017,LAKE,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,LAKE,1,Kaiser Permanente,HMO,Gold,0.0
2017,LAKE,1,Kaiser Permanente,HMO,Minimum Coverage,0.0
2017,LAKE,1,Kaiser Permanente,HMO,Platinum,0.0
2017,LAKE,1,Kaiser Permanente,HMO,Silver,0.0
2017,LASSEN,1,Anthem Blue Cross of California,EPO,Bronze,173.60515981302197
2017,LASSEN,1,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,LASSEN,1,Anthem Blue Cross of California,EPO,Gold,7.801118576717463
2017,LASSEN,1,Anthem Blue Cross of California,EPO,Minimum Coverage,9.732514732542977
2017,LASSEN,1,Anthem Blue Cross of California,EPO,Platinum,8.033066962896319
2017,LASSEN,1,Anthem Blue Cross of California,EPO,Silver,227.9114732547423
2017,LASSEN,1,Blue Shield of California,HMO,Gold,0.0
2017,LASSEN,1,Blue Shield of California,HMO,Platinum,0.0
2017,LASSEN,1,Blue Shield of California,HMO,Silver,0.05736621888244238
2017,LASSEN,1,Blue Shield of California,PPO,Bronze,16.39484018697803
2017,LASSEN,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,LASSEN,1,Blue Shield of California,PPO,Gold,2.1988814232825358
2017,LASSEN,1,Blue Shield of California,PPO,Minimum Coverage,0.267485267457022
2017,LASSEN,1,Blue Shield of California,PPO,Platinum,1.9669330371036817
2017,LASSEN,1,Blue Shield of California,PPO,Silver,52.03116052637525
2017,LASSEN,1,Health Net,HMO,Bronze,0.0
2017,LASSEN,1,Health Net,HMO,Platinum,0.0
2017,LASSEN,1,Health Net,HMO,Silver,0.0
2017,LASSEN,1,Health Net,HSP,Bronze,0.0
2017,LASSEN,1,Health Net,HSP,Gold,0.0
2017,LASSEN,1,Health Net,HSP,Minimum Coverage,0.0
2017,LASSEN,1,Health Net,HSP,Platinum,0.0
2017,LASSEN,1,Health Net,HSP,Silver,0.0
2017,LASSEN,1,Kaiser Permanente,HMO,Bronze,0.0
2017,LASSEN,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,LASSEN,1,Kaiser Permanente,HMO,Gold,0.0
2017,LASSEN,1,Kaiser Permanente,HMO,Minimum Coverage,0.0
2017,LASSEN,1,Kaiser Permanente,HMO,Platinum,0.0
2017,LASSEN,1,Kaiser Permanente,HMO,Silver,0.0
2017,LOS ANGELES,15,Anthem Blue Cross of California,EPO,Bronze,3321.9254761018387
2017,LOS ANGELES,16,Anthem Blue Cross of California,EPO,Bronze,6693.87995033774
2017,LOS ANGELES,15,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,LOS ANGELES,16,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,LOS ANGELES,15,Anthem Blue Cross of California,EPO,Gold,249.8483597716825
2017,LOS ANGELES,16,Anthem Blue Cross of California,EPO,Gold,649.6057354063746
2017,LOS ANGELES,15,Anthem Blue Cross of California,EPO,Minimum Coverage,249.4741529314758
2017,LOS ANGELES,16,Anthem Blue Cross of California,EPO,Minimum Coverage,309.34794963503
2017,LOS ANGELES,15,Anthem Blue Cross of California,EPO,Platinum,219.7164963270878
2017,LOS ANGELES,16,Anthem Blue Cross of California,EPO,Platinum,579.2525812259588
2017,LOS ANGELES,15,Anthem Blue Cross of California,EPO,Silver,2330.7813118668655
2017,LOS ANGELES,16,Anthem Blue Cross of California,EPO,Silver,6152.062260936147
2017,LOS ANGELES,15,Anthem Blue Cross of California,HMO,Gold,189.8847534264788
2017,LOS ANGELES,16,Anthem Blue Cross of California,HMO,Gold,569.6542602794362
2017,LOS ANGELES,15,Anthem Blue Cross of California,HMO,Platinum,99.87113469413082
2017,LOS ANGELES,16,Anthem Blue Cross of California,HMO,Platinum,209.72938285767478
2017,LOS ANGELES,15,Anthem Blue Cross of California,HMO,Silver,3181.0663398011307
2017,LOS ANGELES,16,Anthem Blue Cross of California,HMO,Silver,11633.8998527947
2017,LOS ANGELES,15,Blue Shield of California,HMO,Gold,119.88871662673094
2017,LOS ANGELES,16,Blue Shield of California,HMO,Gold,39.962905542243625
2017,LOS ANGELES,15,Blue Shield of California,HMO,Platinum,29.9517229607699
2017,LOS ANGELES,16,Blue Shield of California,HMO,Platinum,9.983907653589965
2017,LOS ANGELES,15,Blue Shield of California,HMO,Silver,1200.0170689311879
2017,LOS ANGELES,16,Blue Shield of California,HMO,Silver,370.0052629204496
2017,LOS ANGELES,15,Blue Shield of California,PPO,Bronze,6071.570802383067
2017,LOS ANGELES,16,Blue Shield of California,PPO,Bronze,4371.130874203294
2017,LOS ANGELES,15,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,LOS ANGELES,16,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,LOS ANGELES,15,Blue Shield of California,PPO,Gold,3526.7264141030005
2017,LOS ANGELES,16,Blue Shield of California,PPO,Gold,4475.845420731287
2017,LOS ANGELES,15,Blue Shield of California,PPO,Minimum Coverage,149.63644375045683
2017,LOS ANGELES,16,Blue Shield of California,PPO,Minimum Coverage,99.75762916697123
2017,LOS ANGELES,15,Blue Shield of California,PPO,Platinum,1407.7309791561852
2017,LOS ANGELES,16,Blue Shield of California,PPO,Platinum,2076.652791946713
2017,LOS ANGELES,15,Blue Shield of California,PPO,Silver,48910.695701186996
2017,LOS ANGELES,16,Blue Shield of California,PPO,Silver,31170.4433654876
2017,LOS ANGELES,15,Health Net,HMO,Bronze,100.000840961327
2017,LOS ANGELES,16,Health Net,HMO,Bronze,50.0004204806635
2017,LOS ANGELES,15,Health Net,HMO,Gold,1058.751917614055
2017,LOS ANGELES,16,Health Net,HMO,Gold,1218.5635278199502
2017,LOS ANGELES,15,Health Net,HMO,Minimum Coverage,99.73265914464078
2017,LOS ANGELES,16,Health Net,HMO,Minimum Coverage,59.839595486784454
2017,LOS ANGELES,15,Health Net,HMO,Platinum,878.3639579152346
2017,LOS ANGELES,16,Health Net,HMO,Platinum,898.3267751405807
2017,LOS ANGELES,15,Health Net,HMO,Silver,29573.016565906648
2017,LOS ANGELES,16,Health Net,HMO,Silver,27933.403747512904
2017,LOS ANGELES,15,Health Net,HSP,Bronze,0.0
2017,LOS ANGELES,16,Health Net,HSP,Bronze,0.0
2017,LOS ANGELES,15,Health Net,HSP,Minimum Coverage,0.0
2017,LOS ANGELES,16,Health Net,HSP,Minimum Coverage,0.0
2017,LOS ANGELES,15,Kaiser Permanente,HMO,Bronze,8974.99725833198
2017,LOS ANGELES,16,Kaiser Permanente,HMO,Bronze,16499.186710133145
2017,LOS ANGELES,15,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,LOS ANGELES,16,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,LOS ANGELES,15,Kaiser Permanente,HMO,Gold,1339.15661935599
2017,LOS ANGELES,16,Kaiser Permanente,HMO,Gold,2468.4454103054445
2017,LOS ANGELES,15,Kaiser Permanente,HMO,Minimum Coverage,868.150221911101
2017,LOS ANGELES,16,Kaiser Permanente,HMO,Minimum Coverage,1666.4492765419982
2017,LOS ANGELES,15,Kaiser Permanente,HMO,Platinum,1797.639362809681
2017,LOS ANGELES,16,Kaiser Permanente,HMO,Platinum,2576.6164200272087
2017,LOS ANGELES,15,Kaiser Permanente,HMO,Silver,11043.44975535731
2017,LOS ANGELES,16,Kaiser Permanente,HMO,Silver,18915.90895596075
2017,LOS ANGELES,15,L.A. Care Health Plan,HMO,Bronze,1579.1647072372577
2017,LOS ANGELES,16,L.A. Care Health Plan,HMO,Bronze,2368.747060855887
2017,LOS ANGELES,15,L.A. Care Health Plan,HMO,Gold,419.2801723958072
2017,LOS ANGELES,16,L.A. Care Health Plan,HMO,Gold,559.0402298610762
2017,LOS ANGELES,15,L.A. Care Health Plan,HMO,Minimum Coverage,9.967909558554478
2017,LOS ANGELES,16,L.A. Care Health Plan,HMO,Minimum Coverage,29.903728675663434
2017,LOS ANGELES,15,L.A. Care Health Plan,HMO,Platinum,289.30538862304223
2017,LOS ANGELES,16,L.A. Care Health Plan,HMO,Platinum,339.1856280408081
2017,LOS ANGELES,15,L.A. Care Health Plan,HMO,Silver,9282.81854245318
2017,LOS ANGELES,16,L.A. Care Health Plan,HMO,Silver,9582.586633167492
2017,LOS ANGELES,15,Molina Healthcare,HMO,Bronze,8418.26240327456
2017,LOS ANGELES,16,Molina Healthcare,HMO,Bronze,14307.046911028381
2017,LOS ANGELES,15,Molina Healthcare,HMO,Gold,459.359699989149
2017,LOS ANGELES,16,Molina Healthcare,HMO,Gold,1437.995582574727
2017,LOS ANGELES,15,Molina Healthcare,HMO,Minimum Coverage,199.42247848180452
2017,LOS ANGELES,16,Molina Healthcare,HMO,Minimum Coverage,478.6139483563308
2017,LOS ANGELES,15,Molina Healthcare,HMO,Platinum,149.6889731019871
2017,LOS ANGELES,16,Molina Healthcare,HMO,Platinum,399.17059493863223
2017,LOS ANGELES,15,Molina Healthcare,HMO,Silver,15123.179262036134
2017,LOS ANGELES,16,Molina Healthcare,HMO,Silver,28247.260141780647
2017,LOS ANGELES,16,Oscar Health Plan of California,EPO,Bronze,1244.0865846708557
2017,LOS ANGELES,16,Oscar Health Plan of California,EPO,Gold,337.99027419656846
2017,LOS ANGELES,16,Oscar Health Plan of California,EPO,Minimum Coverage,39.70400635918884
2017,LOS ANGELES,16,Oscar Health Plan of California,EPO,Platinum,178.81390258071656
2017,LOS ANGELES,16,Oscar Health Plan of California,EPO,Silver,2119.40523189988
2017,MADERA,11,Anthem Blue Cross of California,HMO,Gold,1.4320191051177873
2017,MADERA,11,Anthem Blue Cross of California,HMO,Platinum,1.474387446855313
2017,MADERA,11,Anthem Blue Cross of California,HMO,Silver,15.664900943233913
2017,MADERA,11,Anthem Blue Cross of California,PPO,Bronze,469.13409685214054
2017,MADERA,11,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2017,MADERA,11,Anthem Blue Cross of California,PPO,Gold,30.072401207473533
2017,MADERA,11,Anthem Blue Cross of California,PPO,Minimum Coverage,4.847141948119165
2017,MADERA,11,Anthem Blue Cross of California,PPO,Platinum,14.743874468553132
2017,MADERA,11,Anthem Blue Cross of California,PPO,Silver,562.6310255444847
2017,MADERA,11,Blue Shield of California,PPO,Bronze,126.21386180632238
2017,MADERA,11,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,MADERA,11,Blue Shield of California,PPO,Gold,67.14228361200702
2017,MADERA,11,Blue Shield of California,PPO,Minimum Coverage,0.6012308191062008
2017,MADERA,11,Blue Shield of California,PPO,Platinum,18.10515784398931
2017,MADERA,11,Blue Shield of California,PPO,Silver,1707.9376972376253
2017,MADERA,11,Health Net,HMO,Bronze,3.202295455736917
2017,MADERA,11,Health Net,HMO,Gold,1.7643730626337044
2017,MADERA,11,Health Net,HMO,Platinum,1.8165745734955314
2017,MADERA,11,Health Net,HMO,Silver,3.2167551808830863
2017,MADERA,11,Health Net,HSP,Bronze,0.0
2017,MADERA,11,Health Net,HSP,Gold,0.0
2017,MADERA,11,Health Net,HSP,Minimum Coverage,0.0
2017,MADERA,11,Health Net,HSP,Platinum,0.0
2017,MADERA,11,Health Net,HSP,Silver,0.0
2017,MADERA,11,Kaiser Permanente,HMO,Bronze,351.4497458858002
2017,MADERA,11,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,MADERA,11,Kaiser Permanente,HMO,Gold,69.58892301276795
2017,MADERA,11,Kaiser Permanente,HMO,Minimum Coverage,4.551627232774634
2017,MADERA,11,Kaiser Permanente,HMO,Platinum,63.860005667106705
2017,MADERA,11,Kaiser Permanente,HMO,Silver,740.5496210937733
2017,MARIN,2,Anthem Blue Cross of California,EPO,Bronze,680.253519272407
2017,MARIN,2,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,MARIN,2,Anthem Blue Cross of California,EPO,Gold,47.03915593397401
2017,MARIN,2,Anthem Blue Cross of California,EPO,Minimum Coverage,7.984869233834856
2017,MARIN,2,Anthem Blue Cross of California,EPO,Platinum,32.24049178122595
2017,MARIN,2,Anthem Blue Cross of California,EPO,Silver,352.4819876671348
2017,MARIN,2,Blue Shield of California,HMO,Gold,0.0
2017,MARIN,2,Blue Shield of California,HMO,Platinum,0.0
2017,MARIN,2,Blue Shield of California,HMO,Silver,0.0
2017,MARIN,2,Blue Shield of California,PPO,Bronze,489.3035463831797
2017,MARIN,2,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,MARIN,2,Blue Shield of California,PPO,Gold,285.5290486093316
2017,MARIN,2,Blue Shield of California,PPO,Minimum Coverage,2.8510817153454058
2017,MARIN,2,Blue Shield of California,PPO,Platinum,65.23357517945081
2017,MARIN,2,Blue Shield of California,PPO,Silver,1957.0827042091666
2017,MARIN,2,Health Net,EPO,Bronze,59.2966697711671
2017,MARIN,2,Health Net,EPO,Gold,10.881650395650226
2017,MARIN,2,Health Net,EPO,Minimum Coverage,3.694307592573921
2017,MARIN,2,Health Net,EPO,Platinum,4.972166318057427
2017,MARIN,2,Health Net,EPO,Silver,61.15520704614841
2017,MARIN,2,Kaiser Permanente,HMO,Bronze,2386.2842788619614
2017,MARIN,2,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,MARIN,2,Kaiser Permanente,HMO,Gold,478.4134993634488
2017,MARIN,2,Kaiser Permanente,HMO,Minimum Coverage,41.73942961585908
2017,MARIN,2,Kaiser Permanente,HMO,Platinum,359.0447687650655
2017,MARIN,2,Kaiser Permanente,HMO,Silver,3284.518038206192
2017,MARIN,2,Western Health Advantage,HMO,Bronze,584.8619857112841
2017,MARIN,2,Western Health Advantage,HMO,Bronze HDHP,0.0
2017,MARIN,2,Western Health Advantage,HMO,Gold,58.1366456975953
2017,MARIN,2,Western Health Advantage,HMO,Minimum Coverage,13.730311842386746
2017,MARIN,2,Western Health Advantage,HMO,Platinum,48.50899795620029
2017,MARIN,2,Western Health Advantage,HMO,Silver,844.7620628713578
2017,MARIPOSA,10,Anthem Blue Cross of California,PPO,Bronze,133.52880863088512
2017,MARIPOSA,10,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2017,MARIPOSA,10,Anthem Blue Cross of California,PPO,Gold,41.90498096389758
2017,MARIPOSA,10,Anthem Blue Cross of California,PPO,Minimum Coverage,0.0
2017,MARIPOSA,10,Anthem Blue Cross of California,PPO,Platinum,8.419311626288291
2017,MARIPOSA,10,Anthem Blue Cross of California,PPO,Silver,505.3360879677723
2017,MARIPOSA,10,Blue Shield of California,HMO,Gold,0.2960997652680749
2017,MARIPOSA,10,Blue Shield of California,HMO,Platinum,0.11998969506057777
2017,MARIPOSA,10,Blue Shield of California,HMO,Silver,0.5470391754304686
2017,MARIPOSA,10,Blue Shield of California,PPO,Bronze,4.219211951426826
2017,MARIPOSA,10,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,MARIPOSA,10,Blue Shield of California,PPO,Gold,6.514194835897649
2017,MARIPOSA,10,Blue Shield of California,PPO,Minimum Coverage,0.0
2017,MARIPOSA,10,Blue Shield of California,PPO,Platinum,0.9599175604846222
2017,MARIPOSA,10,Blue Shield of California,PPO,Silver,38.01922269241756
2017,MARIPOSA,10,Health Net,EPO,Bronze,0.0
2017,MARIPOSA,10,Health Net,EPO,Gold,0.0
2017,MARIPOSA,10,Health Net,EPO,Minimum Coverage,0.0
2017,MARIPOSA,10,Health Net,EPO,Platinum,0.0
2017,MARIPOSA,10,Health Net,EPO,Silver,0.0
2017,MARIPOSA,10,Kaiser Permanente,HMO,Bronze,2.2519794176880583
2017,MARIPOSA,10,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,MARIPOSA,10,Kaiser Permanente,HMO,Gold,1.2847244349366962
2017,MARIPOSA,10,Kaiser Permanente,HMO,Minimum Coverage,0.0
2017,MARIPOSA,10,Kaiser Permanente,HMO,Platinum,0.5007811181665082
2017,MARIPOSA,10,Kaiser Permanente,HMO,Silver,6.097650164379642
2017,MENDOCINO,1,Anthem Blue Cross of California,EPO,Bronze,1243.1957945711426
2017,MENDOCINO,1,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,MENDOCINO,1,Anthem Blue Cross of California,EPO,Gold,60.00398271481836
2017,MENDOCINO,1,Anthem Blue Cross of California,EPO,Minimum Coverage,9.289064826433732
2017,MENDOCINO,1,Anthem Blue Cross of California,EPO,Platinum,31.50721430782242
2017,MENDOCINO,1,Anthem Blue Cross of California,EPO,Silver,1666.00394375085
2017,MENDOCINO,1,Blue Shield of California,HMO,Gold,0.0
2017,MENDOCINO,1,Blue Shield of California,HMO,Platinum,0.0
2017,MENDOCINO,1,Blue Shield of California,HMO,Silver,0.9781024589695887
2017,MENDOCINO,1,Blue Shield of California,PPO,Bronze,273.8434637968689
2017,MENDOCINO,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,MENDOCINO,1,Blue Shield of California,PPO,Gold,39.44966292532863
2017,MENDOCINO,1,Blue Shield of California,PPO,Minimum Coverage,0.5954771201133342
2017,MENDOCINO,1,Blue Shield of California,PPO,Platinum,17.994363242834464
2017,MENDOCINO,1,Blue Shield of California,PPO,Silver,887.1389302854172
2017,MENDOCINO,1,Health Net,HMO,Bronze,0.0
2017,MENDOCINO,1,Health Net,HMO,Platinum,0.0
2017,MENDOCINO,1,Health Net,HMO,Silver,0.0
2017,MENDOCINO,1,Health Net,HSP,Bronze,0.0
2017,MENDOCINO,1,Health Net,HSP,Gold,0.0
2017,MENDOCINO,1,Health Net,HSP,Minimum Coverage,0.0
2017,MENDOCINO,1,Health Net,HSP,Platinum,0.0
2017,MENDOCINO,1,Health Net,HSP,Silver,0.0
2017,MENDOCINO,1,Kaiser Permanente,HMO,Bronze,2.960741631988439
2017,MENDOCINO,1,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,MENDOCINO,1,Kaiser Permanente,HMO,Gold,0.54635435985301
2017,MENDOCINO,1,Kaiser Permanente,HMO,Minimum Coverage,0.11545805345293557
2017,MENDOCINO,1,Kaiser Permanente,HMO,Platinum,0.4984224493431185
2017,MENDOCINO,1,Kaiser Permanente,HMO,Silver,5.879023504763071
2017,MERCED,10,Anthem Blue Cross of California,PPO,Bronze,1454.0863714433574
2017,MERCED,10,Anthem Blue Cross of California,PPO,Bronze HDHP,0.0
2017,MERCED,10,Anthem Blue Cross of California,PPO,Gold,323.4172012399401
2017,MERCED,10,Anthem Blue Cross of California,PPO,Minimum Coverage,19.519005079291052
2017,MERCED,10,Anthem Blue Cross of California,PPO,Platinum,133.93145299347128
2017,MERCED,10,Anthem Blue Cross of California,PPO,Silver,7529.660439015721
2017,MERCED,10,Blue Shield of California,HMO,Gold,1.9511797101824804
2017,MERCED,10,Blue Shield of California,HMO,Platinum,1.6297150901229838
2017,MERCED,10,Blue Shield of California,HMO,Silver,6.959455266336584
2017,MERCED,10,Blue Shield of California,PPO,Bronze,39.22909721451383
2017,MERCED,10,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,MERCED,10,Blue Shield of California,PPO,Gold,42.925953624014575
2017,MERCED,10,Blue Shield of California,PPO,Minimum Coverage,0.0
2017,MERCED,10,Blue Shield of California,PPO,Platinum,13.03772072098387
2017,MERCED,10,Blue Shield of California,PPO,Silver,483.6821410103925
2017,MERCED,10,Health Net,EPO,Bronze,4.854846436905518
2017,MERCED,10,Health Net,EPO,Gold,0.9658828304860494
2017,MERCED,10,Health Net,EPO,Minimum Coverage,0.4335567852520016
2017,MERCED,10,Health Net,EPO,Platinum,0.8067497913795952
2017,MERCED,10,Health Net,EPO,Silver,12.919142550421885
2017,MERCED,10,Kaiser Permanente,HMO,Bronze,1.8296849052234185
2017,MERCED,10,Kaiser Permanente,HMO,Bronze HDHP,0.0
2017,MERCED,10,Kaiser Permanente,HMO,Gold,0.7397825953768604
2017,MERCED,10,Kaiser Permanente,HMO,Minimum Coverage,0.047438135456949616
2017,MERCED,10,Kaiser Permanente,HMO,Platinum,0.5943614040422621
2017,MERCED,10,Kaiser Permanente,HMO,Silver,6.778822157127463
2017,MODOC,1,Anthem Blue Cross of California,EPO,Bronze,61.9277134263959
2017,MODOC,1,Anthem Blue Cross of California,EPO,Bronze HDHP,0.0
2017,MODOC,1,Anthem Blue Cross of California,EPO,Gold,7.1991348141801605
2017,MODOC,1,Anthem Blue Cross of California,EPO,Minimum Coverage,0.0
2017,MODOC,1,Anthem Blue Cross of California,EPO,Platinum,7.474022157584104
2017,MODOC,1,Anthem Blue Cross of California,EPO,Silver,129.23246292389513
2017,MODOC,1,Blue Shield of California,HMO,Gold,0.0
2017,MODOC,1,Blue Shield of California,HMO,Platinum,0.0
2017,MODOC,1,Blue Shield of California,HMO,Silver,0.044898168586018576
2017,MODOC,1,Blue Shield of California,PPO,Bronze,8.072286573604115
2017,MODOC,1,Blue Shield of California,PPO,Bronze HDHP,0.0
2017,MODOC,1,Blue Shield of California,PPO,Gold,2.800865185819838
2017,MODOC,1,Blue Shield of California,PPO,Minimum Coverage,0.0
2017,MODOC,1,Blue Shield of California,PPO,Platinum,2.525977842415895
2017,MODOC,1,Blue Shield of California,PPO,Silver,40.72263890751885
2017,MODOC,1,Health Net,HMO,Bronze,0.0
2017,MODOC,1,Health Net,HMO,Platinum,0.0
2017,MODOC,1,Health Net,HMO,Silver,0.0
2017,MODOC,1,Health Net,HSP,Bronze,0.0
2017,MODOC,1,Health Net,HSP,Gold,0.0
2017,MODOC,1,Health Net,HSP,Minimum Coverage,0.0
2017,MODOC,1,Health Net,HSP,Platinum,0.0
2017,MODOC,1,Health Net,HSP,Silver,0.0
2017,MODOC,1,Kaiser Permanente,HMO,Bronze,0.0
